trade_date,symbol,1. open,2. high,3. low,4. close,5. volume
2021-04-06,SHOP.TRT,1446.7900,1480.0000,1435.1500,1453.4000,1274000
2021-04-05,SHOP.TRT,1474.0000,1474.0000,1422.6000,1434.3800,745000
2021-04-01,SHOP.TRT,1439.0000,1481.3100,1426.3600,1448.1800,1564000
2021-03-31,SHOP.TRT,1352.9900,1405.8200,1344.3700,1387.4300,2240000
2021-03-30,SHOP.TRT,1295.2000,1355.0000,1288.1200,1324.5600,1295000
2021-03-29,SHOP.TRT,1343.9900,1354.0000,1295.8100,1307.2000,1477000
2021-03-26,SHOP.TRT,1324.3600,1363.4400,1267.4500,1334.0000,2641000
2021-03-25,SHOP.TRT,1377.7900,1389.6800,1328.4300,1337.5200,1884000
2021-03-24,SHOP.TRT,1475.4100,1490.0000,1386.1000,1390.4600,2773000
2021-03-23,SHOP.TRT,1456.0900,1470.1200,1436.2200,1461.6800,1148000
2021-03-22,SHOP.TRT,1399.9800,1452.8500,1398.8200,1450.5400,1005000
2021-03-19,SHOP.TRT,1397.6700,1423.2300,1386.0000,1399.9800,7400000
2021-03-18,SHOP.TRT,1426.9900,1431.2200,1386.4900,1398.2700,1588000
2021-03-17,SHOP.TRT,1400.0000,1462.6900,1372.0000,1451.5400,1830000
2021-03-16,SHOP.TRT,1475.2600,1483.2000,1400.0000,1417.8500,3204000
2021-03-15,SHOP.TRT,1422.9100,1446.1400,1388.0000,1445.3800,1151000
2021-03-12,SHOP.TRT,1405.1300,1428.5800,1372.6300,1422.9100,1499000
2021-03-11,SHOP.TRT,1414.0900,1452.7500,1372.9600,1431.5300,2346000
2021-03-10,SHOP.TRT,1480.0900,1480.0900,1364.4800,1378.2200,2358000
2021-03-09,SHOP.TRT,1411.7500,1451.0000,1393.5600,1431.0600,2120000
2021-03-08,SHOP.TRT,1424.3400,1473.3800,1357.7000,1366.5100,2353000
2021-03-05,SHOP.TRT,1459.5100,1459.5100,1296.4300,1431.8000,4714000
2021-03-04,SHOP.TRT,1519.6600,1542.2900,1413.1800,1455.9900,3514000
2021-03-03,SHOP.TRT,1629.6800,1650.3900,1541.0400,1545.0300,1939000
2021-03-02,SHOP.TRT,1667.2000,1667.2000,1584.9400,1653.7900,2375000
2021-03-01,SHOP.TRT,1665.7400,1684.5800,1625.0000,1655.4100,2628000
2021-02-26,SHOP.TRT,1599.7800,1648.7300,1568.0000,1648.7300,6143000
2021-02-25,SHOP.TRT,1616.3900,1647.3800,1538.8400,1572.4900,3489000
2021-02-24,SHOP.TRT,1645.5000,1658.0000,1588.9800,1632.4400,3119000
2021-02-23,SHOP.TRT,1600.8300,1663.0000,1527.8700,1637.2600,2858000
2021-02-22,SHOP.TRT,1770.2100,1786.1600,1718.2900,1742.2600,2663000
2021-02-19,SHOP.TRT,1757.1400,1815.0000,1738.3600,1810.5800,2015000
2021-02-18,SHOP.TRT,1760.9300,1796.8500,1750.0000,1755.6000,1620000
2021-02-17,SHOP.TRT,1744.9500,1853.0000,1719.5000,1804.1800,3277000
2021-02-16,SHOP.TRT,1867.1900,1892.2900,1817.9600,1856.0300,1598000
2021-02-12,SHOP.TRT,1859.5100,1875.0000,1825.0000,1847.2000,1130000
2021-02-11,SHOP.TRT,1864.0000,1874.3600,1828.6200,1858.0100,1057000
2021-02-10,SHOP.TRT,1825.4800,1900.5800,1794.2400,1857.3400,2081000
2021-02-09,SHOP.TRT,1739.2100,1845.4600,1731.1800,1822.9900,2522000
2021-02-08,SHOP.TRT,1666.5500,1717.9400,1655.0000,1717.9400,1836000
2021-02-05,SHOP.TRT,1626.9900,1657.0000,1605.5400,1643.8500,1514000
2021-02-04,SHOP.TRT,1586.2400,1645.0000,1582.3500,1614.4600,1856000
2021-02-03,SHOP.TRT,1577.0100,1592.1500,1533.2000,1562.1800,2107000
2021-02-02,SHOP.TRT,1493.5400,1585.3000,1491.2200,1581.3200,2598000
2021-02-01,SHOP.TRT,1421.9900,1476.5900,1410.0000,1472.4500,1228000
2021-01-29,SHOP.TRT,1428.4900,1434.7000,1384.9300,1394.2900,2027000
2021-01-28,SHOP.TRT,1426.3500,1455.2400,1398.6000,1434.0300,3074000
2021-01-27,SHOP.TRT,1469.6300,1469.6300,1385.0000,1397.7000,3417000
2021-01-26,SHOP.TRT,1533.8600,1543.6900,1470.0000,1472.1200,1230000
2021-01-25,SHOP.TRT,1531.1400,1586.4700,1490.0000,1536.6400,1909000
2021-01-22,SHOP.TRT,1507.0000,1527.7500,1497.0700,1522.5400,839000
2021-01-21,SHOP.TRT,1526.0000,1532.9900,1491.2100,1510.8500,1138000
2021-01-20,SHOP.TRT,1495.1600,1535.6600,1492.7400,1517.3900,1375000
2021-01-19,SHOP.TRT,1511.8400,1516.2800,1464.0000,1494.3900,1597000
2021-01-18,SHOP.TRT,1470.0100,1536.7100,1470.0000,1517.1200,672000
2021-01-15,SHOP.TRT,1505.3800,1517.1500,1465.1600,1490.9500,990000
2021-01-14,SHOP.TRT,1560.2100,1560.2200,1479.4300,1488.6800,2314000
2021-01-13,SHOP.TRT,1520.0900,1526.5000,1490.5500,1523.5600,1215000
2021-01-12,SHOP.TRT,1524.4300,1538.9900,1489.0000,1512.6600,1249000
2021-01-11,SHOP.TRT,1500.0100,1558.5000,1490.0000,1502.4100,1825000
2021-01-08,SHOP.TRT,1491.2200,1516.7200,1465.2600,1516.7200,2078000
2021-01-07,SHOP.TRT,1410.4100,1473.7600,1402.2900,1470.9000,1820000
2021-01-06,SHOP.TRT,1393.2500,1406.4300,1368.5700,1376.0500,1763000
2021-01-05,SHOP.TRT,1400.9900,1417.5700,1383.8200,1412.5600,1597000
2021-01-04,SHOP.TRT,1452.5000,1453.0600,1378.6800,1396.1900,1609000
2020-12-31,SHOP.TRT,1481.1200,1481.1200,1436.5500,1437.3200,1469000
2020-12-30,SHOP.TRT,1507.7100,1510.0000,1464.6400,1482.4800,1069000
2020-12-29,SHOP.TRT,1498.6200,1535.9700,1470.1900,1500.3300,2467000
2020-12-24,SHOP.TRT,1556.1100,1590.0000,1553.1100,1568.1900,911000
2020-12-23,SHOP.TRT,1630.2100,1640.0000,1539.7800,1542.4600,3078000
2020-12-22,SHOP.TRT,1551.1100,1658.7900,1548.0000,1649.2300,2896000
2020-12-21,SHOP.TRT,1485.2000,1545.0000,1474.5600,1537.4400,2043000
2020-12-18,SHOP.TRT,1505.6700,1509.9900,1484.9600,1500.9200,6332000
2020-12-17,SHOP.TRT,1480.0000,1534.2500,1465.9200,1506.7700,3257000
2020-12-16,SHOP.TRT,1364.8100,1484.1100,1364.8100,1474.6800,3563000
2020-12-15,SHOP.TRT,1340.2100,1382.7300,1339.0000,1361.5700,1996000
2020-12-14,SHOP.TRT,1353.0900,1377.5900,1324.5100,1350.2600,1887000
2020-12-11,SHOP.TRT,1364.7900,1374.9200,1326.3000,1349.6600,1456000
2020-12-10,SHOP.TRT,1300.0100,1365.5000,1299.9900,1359.9300,1403000
2020-12-09,SHOP.TRT,1400.2100,1409.8500,1320.5800,1326.9500,2589000
2020-12-08,SHOP.TRT,1386.4300,1415.0000,1384.0000,1411.9000,1685000
2020-12-07,SHOP.TRT,1352.0700,1392.0000,1352.0000,1385.7400,1532000
2020-12-04,SHOP.TRT,1372.1400,1381.1500,1344.0000,1346.7400,1386000
2020-12-03,SHOP.TRT,1399.7900,1433.0000,1365.6100,1369.8200,2732000
2020-12-02,SHOP.TRT,1365.9600,1401.7100,1340.0000,1396.4900,1916000
2020-12-01,SHOP.TRT,1402.1100,1409.3200,1365.0000,1383.8600,2808000
2020-11-30,SHOP.TRT,1360.0000,1420.0000,1340.3200,1397.7700,3676000
2020-11-27,SHOP.TRT,1343.1800,1355.7700,1310.9900,1343.0000,1182000
2020-11-26,SHOP.TRT,1329.9900,1345.0000,1320.5000,1337.1800,700000
2020-11-25,SHOP.TRT,1265.0100,1327.0000,1265.0100,1317.0900,2710000
2020-11-24,SHOP.TRT,1285.6900,1286.0000,1255.0000,1263.3800,2052000
2020-11-23,SHOP.TRT,1288.9100,1293.8100,1262.1400,1280.3000,2677000
2020-11-20,SHOP.TRT,1273.7700,1305.9400,1270.0000,1294.6700,1896000
2020-11-19,SHOP.TRT,1239.2300,1283.3300,1230.0000,1262.0000,1910000
2020-11-18,SHOP.TRT,1192.3800,1221.5600,1184.3300,1218.1600,1397000
2020-11-17,SHOP.TRT,1203.0700,1215.6800,1185.4200,1192.7200,1420000
2020-11-16,SHOP.TRT,1169.4000,1203.9000,1151.0200,1203.8300,1789000
2020-11-13,SHOP.TRT,1225.5000,1231.8800,1195.0000,1205.1300,1445000
2020-11-12,SHOP.TRT,1242.7400,1252.7400,1210.8100,1213.8300,1834000
2020-11-11,SHOP.TRT,1175.4300,1238.6200,1174.6300,1237.7900,1628000
2020-11-10,SHOP.TRT,1175.4800,1200.5200,1140.0000,1154.9700,3948000
2020-11-09,SHOP.TRT,1284.6700,1284.6700,1168.5300,1173.5300,4421000
2020-11-06,SHOP.TRT,1340.2100,1361.6100,1314.1000,1361.4500,1480000
2020-11-05,SHOP.TRT,1348.9800,1354.0000,1312.9400,1352.8400,1912000
2020-11-04,SHOP.TRT,1289.0100,1321.0000,1263.7000,1303.7200,2602000
2020-11-03,SHOP.TRT,1207.8200,1252.8000,1199.9900,1237.0100,1779000
2020-11-02,SHOP.TRT,1242.8000,1264.9000,1191.1900,1210.7400,1963000
2020-10-30,SHOP.TRT,1292.2000,1309.0000,1209.5200,1228.2300,2602000
2020-10-29,SHOP.TRT,1405.7900,1410.1000,1296.4100,1296.4100,2902000
2020-10-28,SHOP.TRT,1397.7600,1410.0000,1353.8950,1364.4100,2224000
2020-10-27,SHOP.TRT,1402.2100,1432.6100,1392.8000,1420.6800,2005000
2020-10-26,SHOP.TRT,1348.6800,1375.0700,1333.2600,1369.8600,1621000
2020-10-23,SHOP.TRT,1312.3600,1348.7600,1309.0000,1348.7600,1146000
2020-10-22,SHOP.TRT,1349.3000,1359.0000,1303.3300,1322.3100,1785000
2020-10-21,SHOP.TRT,1389.3100,1402.0000,1338.0000,1341.6200,1442000
2020-10-20,SHOP.TRT,1412.6300,1420.4400,1374.3500,1388.8600,1569000
2020-10-19,SHOP.TRT,1409.8000,1434.2700,1391.4300,1397.7600,1360000
2020-10-16,SHOP.TRT,1430.4100,1456.6900,1404.5900,1407.9000,1376000
2020-10-15,SHOP.TRT,1399.0100,1430.9200,1384.9000,1425.3600,1740000
2020-10-14,SHOP.TRT,1463.9900,1464.9900,1405.5100,1424.6300,2041000
2020-10-13,SHOP.TRT,1439.0200,1458.1000,1426.5100,1455.9500,2084000
2020-10-09,SHOP.TRT,1412.9900,1443.0000,1408.1900,1438.6800,1925000
2020-10-08,SHOP.TRT,1435.7200,1435.7200,1398.9000,1411.2700,2048000
2020-10-07,SHOP.TRT,1405.5500,1430.0000,1393.4900,1427.6000,1897000
2020-10-06,SHOP.TRT,1410.8400,1435.4000,1371.6000,1386.0500,1999000
2020-10-05,SHOP.TRT,1373.9400,1413.6100,1346.1400,1413.2800,2274000
2020-10-02,SHOP.TRT,1359.0100,1402.0600,1356.5600,1371.5600,2102000
2020-10-01,SHOP.TRT,1373.0000,1411.6200,1366.3400,1401.0900,2169000
2020-09-30,SHOP.TRT,1391.8900,1394.9300,1352.4100,1361.6900,3810000
2020-09-29,SHOP.TRT,1295.2100,1379.0000,1287.3000,1368.0000,3658000
2020-09-28,SHOP.TRT,1299.9900,1313.7500,1272.3600,1290.7400,2362000
2020-09-25,SHOP.TRT,1217.5200,1286.8200,1217.5200,1286.8200,1770000
2020-09-24,SHOP.TRT,1211.0000,1240.0000,1199.3000,1212.9600,1575000
2020-09-23,SHOP.TRT,1267.6400,1274.1300,1218.6000,1229.7900,1509000
2020-09-22,SHOP.TRT,1256.3600,1272.4300,1202.3600,1268.4000,2104000
2020-09-21,SHOP.TRT,1162.9900,1236.4600,1162.9900,1234.7300,1636000
2020-09-18,SHOP.TRT,1165.6300,1196.2800,1144.2800,1190.0000,7413000
2020-09-17,SHOP.TRT,1134.2100,1152.9400,1109.4100,1143.7000,2779000
2020-09-16,SHOP.TRT,1230.2000,1235.0000,1166.0600,1166.5300,2432000
2020-09-15,SHOP.TRT,1232.7400,1254.8700,1217.0100,1226.9000,1595000
2020-09-14,SHOP.TRT,1224.8900,1246.1100,1211.3500,1231.2200,1876000
2020-09-11,SHOP.TRT,1240.2400,1247.4700,1185.9400,1207.5300,1991000
2020-09-10,SHOP.TRT,1271.0100,1281.6300,1220.4300,1233.8800,1657000
2020-09-09,SHOP.TRT,1253.6300,1281.9800,1230.3800,1250.2600,2068000
2020-09-08,SHOP.TRT,1214.7900,1255.2800,1195.0400,1214.4800,3284000
2020-09-04,SHOP.TRT,1309.7900,1332.5600,1178.3900,1270.0000,4512000
2020-09-03,SHOP.TRT,1373.7800,1384.4300,1310.0000,1330.1500,3262000
2020-09-02,SHOP.TRT,1502.0000,1502.0000,1390.7800,1401.7200,3297000
2020-09-01,SHOP.TRT,1402.9600,1493.6000,1402.6200,1487.0200,3178000
2020-08-31,SHOP.TRT,1358.8900,1397.2000,1350.0000,1393.2300,3778000
2020-08-28,SHOP.TRT,1398.2100,1413.0900,1361.5900,1362.4300,1768000
2020-08-27,SHOP.TRT,1426.9900,1429.1000,1377.8700,1380.2000,2137000
2020-08-26,SHOP.TRT,1375.5300,1464.1000,1375.5200,1434.4100,2746000
2020-08-25,SHOP.TRT,1303.7300,1369.5500,1303.7300,1365.1100,1837000
2020-08-24,SHOP.TRT,1366.7900,1367.0000,1309.0000,1320.9300,1541000
2020-08-21,SHOP.TRT,1370.3400,1380.0000,1340.0000,1346.7600,1253000
2020-08-20,SHOP.TRT,1330.0000,1375.8500,1323.3800,1370.1400,1457000
2020-08-19,SHOP.TRT,1344.5900,1369.1000,1318.4800,1335.1200,1278000
2020-08-18,SHOP.TRT,1348.4500,1354.1000,1310.5400,1348.6100,1487000
2020-08-17,SHOP.TRT,1327.9900,1345.6800,1317.4500,1336.0300,1261000
2020-08-14,SHOP.TRT,1322.9800,1333.0000,1298.3400,1308.3600,1659000
2020-08-13,SHOP.TRT,1325.5000,1351.9800,1306.5900,1322.5100,1272000
2020-08-12,SHOP.TRT,1297.2500,1335.4800,1297.2500,1311.6400,1693000
2020-08-11,SHOP.TRT,1322.6400,1347.0000,1285.0000,1295.6300,2022000
2020-08-10,SHOP.TRT,1414.3200,1420.0000,1320.0000,1343.0800,3600000
2020-08-07,SHOP.TRT,1449.5600,1462.0000,1381.8000,1408.0400,1525000
2020-08-06,SHOP.TRT,1453.6200,1456.0000,1422.5500,1446.6000,1106000
2020-08-05,SHOP.TRT,1431.1900,1467.0000,1420.0000,1453.6200,1859000
2020-08-04,SHOP.TRT,1438.0000,1450.6000,1414.8300,1435.5600,2180000
2020-07-31,SHOP.TRT,1439.8000,1439.9900,1359.1600,1369.7800,1972000
2020-07-30,SHOP.TRT,1390.0000,1428.0000,1348.9300,1412.9800,1709000
2020-07-29,SHOP.TRT,1469.8000,1472.9800,1388.0000,1401.2300,3361000
2020-07-28,SHOP.TRT,1347.2000,1356.5100,1306.7200,1308.9500,2236000
2020-07-27,SHOP.TRT,1274.0800,1305.6200,1258.0000,1305.2500,1273000
2020-07-24,SHOP.TRT,1215.0000,1261.5500,1190.0000,1247.0100,1499000
2020-07-23,SHOP.TRT,1295.1700,1312.0900,1224.7100,1244.4600,2244000
2020-07-22,SHOP.TRT,1300.5400,1316.2000,1262.7400,1282.4000,1311000
2020-07-21,SHOP.TRT,1378.7900,1379.9800,1276.0000,1280.8000,2316000
2020-07-20,SHOP.TRT,1260.9900,1369.0000,1246.5550,1368.0000,1681000
2020-07-17,SHOP.TRT,1266.2900,1276.0000,1230.4700,1261.3500,1849000
2020-07-16,SHOP.TRT,1278.1200,1285.4600,1240.0100,1255.5000,1763000
2020-07-15,SHOP.TRT,1327.1000,1331.1100,1263.6200,1295.3000,3210000
2020-07-14,SHOP.TRT,1315.4700,1355.0000,1230.0000,1325.1600,3921000
2020-07-13,SHOP.TRT,1409.8100,1457.9000,1288.6500,1315.1400,3356000
2020-07-10,SHOP.TRT,1417.9900,1417.9900,1382.1200,1402.4100,1497000
2020-07-09,SHOP.TRT,1384.8600,1427.6500,1378.1400,1412.7900,2174000
2020-07-08,SHOP.TRT,1394.4900,1403.1000,1355.8000,1372.8800,944000
2020-07-07,SHOP.TRT,1335.0000,1413.0000,1319.6800,1376.4900,2263000
2020-07-06,SHOP.TRT,1418.0100,1431.7800,1333.4100,1334.8200,2225000
2020-07-03,SHOP.TRT,1406.0100,1409.2000,1377.1100,1388.0000,458000
2020-07-02,SHOP.TRT,1410.7900,1440.0000,1392.0000,1397.6100,2065000
2020-06-30,SHOP.TRT,1263.0000,1301.7700,1261.4300,1289.7700,1950000
2020-06-29,SHOP.TRT,1253.3600,1263.0400,1201.0000,1263.0400,1976000
2020-06-26,SHOP.TRT,1251.0100,1267.0900,1227.2100,1242.5900,1907000
2020-06-25,SHOP.TRT,1211.7800,1252.0000,1193.1800,1251.0100,1659000
2020-06-24,SHOP.TRT,1234.2200,1253.2000,1182.7300,1220.9700,1925000
2020-06-23,SHOP.TRT,1245.0000,1253.4100,1227.0000,1234.0000,3641000
2020-06-22,SHOP.TRT,1206.1600,1235.0000,1206.1600,1225.0000,2795000
2020-06-19,SHOP.TRT,1188.3900,1215.0000,1174.9800,1204.7400,9397000
2020-06-18,SHOP.TRT,1130.9400,1181.3700,1127.2100,1174.9800,2863000
2020-06-17,SHOP.TRT,1101.2500,1121.7100,1099.0100,1109.8400,2232000
2020-06-16,SHOP.TRT,1097.7500,1107.6000,1067.0500,1093.2700,2238000
2020-06-15,SHOP.TRT,1053.9700,1095.8000,1053.4900,1093.3700,4625000
2020-06-12,SHOP.TRT,1010.0000,1012.8700,973.0000,1009.2300,2689000
2020-06-11,SHOP.TRT,987.0100,1033.3000,985.8300,988.0200,3262000
2020-06-10,SHOP.TRT,1015.2900,1017.2500,980.3400,994.7000,1959000
2020-06-09,SHOP.TRT,997.6600,1013.2500,988.0500,992.9200,2656000
2020-06-08,SHOP.TRT,961.0000,977.4400,948.5600,975.7500,2960000
2020-06-05,SHOP.TRT,972.9900,995.1500,943.7400,978.3200,1910000
2020-06-04,SHOP.TRT,1031.2100,1051.0000,980.2800,992.5500,1885000
2020-06-03,SHOP.TRT,1058.9900,1058.9900,1023.4200,1029.3300,1238000
2020-06-02,SHOP.TRT,1030.2300,1060.5500,1005.0000,1054.2000,1426000
2020-06-01,SHOP.TRT,1035.6000,1035.6000,1011.7300,1030.2300,1038000
2020-05-29,SHOP.TRT,1042.0000,1058.5600,1020.0000,1044.9700,2596000
2020-05-28,SHOP.TRT,1003.9900,1060.0000,1003.9900,1027.4900,4868000
2020-05-27,SHOP.TRT,1037.4500,1041.2900,947.2400,1032.2800,5873000
2020-05-26,SHOP.TRT,1172.3100,1172.3100,1054.5900,1057.3700,3603000
2020-05-25,SHOP.TRT,1155.1300,1206.0800,1155.1300,1187.9800,1203000
2020-05-22,SHOP.TRT,1127.2300,1158.3400,1116.2100,1154.3200,1721000
2020-05-21,SHOP.TRT,1100.1400,1128.0000,1090.0000,1118.2200,2883000
2020-05-20,SHOP.TRT,1064.2100,1081.0400,1044.6300,1077.0000,2195000
2020-05-19,SHOP.TRT,1040.0000,1060.8100,991.5000,1049.3300,3254000
2020-05-15,SHOP.TRT,1061.8700,1093.0000,1060.0000,1082.9300,1923000
2020-05-14,SHOP.TRT,1059.2000,1068.0000,1038.0100,1059.5000,1673000
2020-05-13,SHOP.TRT,1050.0000,1079.8600,1012.1600,1069.6700,5005000
2020-05-12,SHOP.TRT,1078.7100,1080.0000,1042.4100,1053.5900,3910000
2020-05-11,SHOP.TRT,985.1900,1053.9800,984.6700,1050.0200,2470000
2020-05-08,SHOP.TRT,984.8000,1005.0000,980.7500,989.0600,1954000
2020-05-07,SHOP.TRT,1014.8000,1034.0800,1001.5000,1016.3100,2654000
2020-05-06,SHOP.TRT,941.0000,1043.0000,941.0000,1034.4200,3514000
2020-05-05,SHOP.TRT,940.0000,988.1500,930.0000,967.2500,3809000
2020-05-04,SHOP.TRT,876.4700,928.9600,870.8700,928.9600,2844000
2020-05-01,SHOP.TRT,862.0400,879.1000,840.0100,863.1400,1631000
2020-04-30,SHOP.TRT,867.3500,897.0000,867.3500,882.7800,2851000
2020-04-29,SHOP.TRT,886.5400,898.6700,867.0000,888.4200,1286000
2020-04-28,SHOP.TRT,886.2600,894.2100,853.7500,886.4300,2938000
2020-04-27,SHOP.TRT,934.9100,934.9100,875.5800,883.8300,2316000
2020-04-24,SHOP.TRT,875.2000,918.5300,854.1400,908.6100,3313000
2020-04-23,SHOP.TRT,893.8900,900.0000,859.0000,871.3200,3395000
2020-04-22,SHOP.TRT,874.0000,900.0000,852.9800,887.9700,4137000
2020-04-21,SHOP.TRT,917.8100,945.3600,791.0000,831.0300,5734000
2020-04-20,SHOP.TRT,824.8000,905.0000,823.0000,887.5600,4991000
2020-04-17,SHOP.TRT,760.3400,831.5200,758.0000,831.5200,5048000
2020-04-16,SHOP.TRT,713.9900,748.8400,709.3000,741.4200,3166000
2020-04-15,SHOP.TRT,676.5700,705.0000,672.1800,700.5000,2715000
2020-04-14,SHOP.TRT,651.7900,697.2600,642.0800,690.3300,3456000
2020-04-13,SHOP.TRT,587.8900,629.0000,585.0000,620.5100,2096000
2020-04-09,SHOP.TRT,589.3800,614.1000,578.7400,584.7200,4746000
2020-04-08,SHOP.TRT,536.9900,585.5000,535.7300,581.9600,2908000
2020-04-07,SHOP.TRT,573.8000,573.8000,524.0000,530.4300,2801000
2020-04-06,SHOP.TRT,538.0000,554.9900,522.0100,553.9400,2330000
2020-04-03,SHOP.TRT,500.2000,512.0100,487.1000,504.5200,2024000
2020-04-02,SHOP.TRT,497.2600,520.3600,476.3800,493.2300,4682000
2020-04-01,SHOP.TRT,572.9300,575.0000,543.2300,546.2100,3122000
2020-03-31,SHOP.TRT,610.5000,623.7500,585.4600,589.6200,4270000
2020-03-30,SHOP.TRT,600.3200,614.5000,585.0000,611.5200,1927000
2020-03-27,SHOP.TRT,600.8900,611.0000,580.6600,590.0000,4087000
2020-03-26,SHOP.TRT,635.3700,663.5000,613.4800,631.9700,3913000
2020-03-25,SHOP.TRT,628.9900,668.0000,620.9600,634.4800,3712000
2020-03-24,SHOP.TRT,594.0300,628.4000,588.7600,628.4000,3958000
2020-03-23,SHOP.TRT,502.8000,557.0000,488.8800,542.3200,3557000
2020-03-20,SHOP.TRT,491.6800,530.9900,491.6800,495.4500,7799000
2020-03-19,SHOP.TRT,482.9700,499.9900,457.0800,482.1000,4003000
2020-03-18,SHOP.TRT,465.0000,515.0000,445.1300,498.5600,4862000
2020-03-17,SHOP.TRT,464.0700,509.2500,435.0300,500.4500,4865000
2020-03-16,SHOP.TRT,474.0500,504.2700,449.9000,458.5200,4525000
2020-03-13,SHOP.TRT,557.7300,562.5700,505.6900,546.4700,6624000
2020-03-12,SHOP.TRT,510.0500,553.9900,465.0400,527.7100,6587000
2020-03-11,SHOP.TRT,598.3700,605.0100,559.5600,580.8300,6234000
2020-03-10,SHOP.TRT,603.8900,619.0000,579.4500,618.7900,6395000
2020-03-09,SHOP.TRT,570.0000,606.4300,568.1800,571.2100,7038000
